¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤å¤ß¸ô¥|¬q661~690¸¹,2.36,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¤C¼h,024,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841124,31.6,1,0,1,¦³,¦³,1270000,40190,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ïª÷Àsµó61~90¸¹,23.5,¦í,,,10303,¤g¦a4«Øª«1¨®¦ì0,¤­¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680817,112.46,3,2,2,¦³,µL,4000000,35568,,0.0,0
¥_°Ï,¤g¦a,ÀA§ø¬q331~360¦a¸¹,3.93,¨ä¥L,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,100000,25445,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤­±`µó361~390¸¹,2.67,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,017,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971128,30.130000000000003,1,1,1,¦³,¦³,2220000,73681,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½ªF¤s¸ô¤@¬q361~390¸¹,128.15,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030123,259.13,3,4,4,¦³,µL,18380000,70930,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½ªF¤s¸ô¤@¬q361~390¸¹,154.99,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030123,259.13,3,4,4,¦³,µL,18800000,72550,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½ªF¤s¸ô¤@¬q361~390¸¹,187.06,¦í,,,10303,¤g¦a2«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030123,261.33,3,4,4,¦³,µL,16800000,64287,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½ªF¤s¸ô¤@¬q361~390¸¹,187.06,¦í,,,10303,¤g¦a2«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030123,261.8,3,4,4,¦³,µL,16500000,63025,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©M¥­¨½ªF¤s¸ô¤@¬q361~390¸¹,167.67,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030123,345.35,3,5,6,¦³,µL,20000000,57912,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤¤²M¸ô¤@¬q150«Ñ10§Ë1~30¸¹,26.2,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680920,66.73,3,2,1,¦³,µL,2300000,34467,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï«C®q¦èµó31~60¸¹,24.93,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0721223,86.23,4,0,4,¦³,¦³,4220000,48939,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¶i¤Æ¸ô571~600¸¹,13.84,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831026,128.62,3,2,2,¦³,¦³,3500000,27212,¤É­°¾÷±ñ,26.91,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤¤²M¸ô¤@¬q91~120¸¹,11.02,¨ä¥L,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,018,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850423,149.9,3,2,2,¦³,¦³,6000000,40027,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤@¬q91~120¸¹,6.02,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,011,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830629,49.31,1,0,1,¦³,¦³,2570000,52119,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦Üµ½¸ô121~150¸¹,2.18,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820920,20.27,0,0,0,µL,¦³,985000,48594,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô991~1020¸¹,14.66,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830926,137.94,4,2,2,¦³,¦³,6900000,50022,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô991~1020¸¹,15.48,¦í,,,10304,¤g¦a1«Øª«2¨®¦ì1,¤Q¤@¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830926,145.22,3,2,2,¦³,¦³,7400000,50957,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï«O¦w¤­µó211~240¸¹,23.11,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811125,132.45,2,2,1,¦³,¦³,6420000,48475,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q301~330¦a¸¹,79.4,¨ä¥L,,,10303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5300000,66751,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¤@µó601~630¸¹,30.61,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001115,264.43,4,2,2,¦³,¦³,20540000,77677,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤G¬q241~270¸¹,23.66,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,013,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800613,220.45,2,0,0,¦³,¦³,11000000,49898,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤j¼[¤Q¤Eµó31~60¸¹,8.27,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860130,91.27,2,2,1,¦³,¦³,5350000,58617,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô121~150¸¹,28.18,¨ä¥L,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960601,340.06,4,2,2,¦³,¦³,36500000,107334,©Y¹D¥­­±,54.88,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤T¬q§»ºÖ¤T«Ñ1~30¸¹,14.94,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,019,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820512,190.3,3,2,2,¦³,¦³,7550000,39674,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,¤g¦a,¥Ã´I¬q121~150¦a¸¹,170.01,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,27256800,160325,,0.0,0
¦è¤Ù°Ï,¤g¦a,¥ÃªL¬q691~720¦a¸¹,993.03,¹A,,,10302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15920670,16032,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¶¶©M¤Tµó1~30¸¹,25.63,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870905,132.49,3,2,1,¦³,¦³,5000000,37739,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¶¶©M¤Tµó1~30¸¹,26.34,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870905,135.94,3,2,1,¦³,¦³,5000000,36781,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¼w¨½ªe«n¸ô¤G¬q391~420¸¹,16.12,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840310,168.25,3,2,2,¦³,¦³,9700000,57652,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,¤g¦a,Â×¼Ö¬q931~960¦a¸¹,163.57,¦í,,,10303,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7520000,45974,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¶®¸ô321«Ñ61~90¸¹,123.3,¹A,,,10303,¤g¦a3«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020829,218.92,4,2,2,¦³,µL,19100000,87246,,0.0,0
¦è¤Ù°Ï,¤g¦a,ºÖ¬P¬q571~600¦a¸¹,444.1,¦í,,,10303,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,77846992,175292,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô121~150¸¹,10.39,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,024,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991119,120.46,2,2,1,¦³,¦³,8580000,71227,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ±jµó91~120¸¹,19.14,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,024,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840107,140.78,4,2,2,¦³,¦³,5380000,38216,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô91~120¸¹,19.04,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971127,204.48000000000002,4,2,3,¦³,¦³,13700000,66999,©Y¹D¥­­±,21.71,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q690«Ñ1~30¸¹,16.8,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970627,132.10999999999999,2,2,1,¦³,¦³,9300000,70396,©Y¹D¥­­±,33.01,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤@µó241~270¸¹,80.0,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0920901,176.74,4,2,3,¦³,µL,20000000,113161,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï°ê²»µó1~30¸¹,26.37,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0850615,131.32999999999998,3,2,2,¦³,¦³,3000000,22843,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï©¾«i¸ô31~60¸¹,12.2,¨ä¥L,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840330,123.75,3,2,2,¦³,¦³,4800000,38788,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤å¤s¤Tµó121~150¸¹,11.12,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010224,78.7,2,1,1,¦³,¦³,4700000,59720,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó30«Ñ1~30¸¹,2.91,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830509,32.07,1,0,1,¦³,¦³,1200000,37418,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¾¤©ú¸ô¤T¬q91~120¸¹,10.68,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820916,138.72,3,2,2,¦³,¦³,7700000,55507,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤¤¸ô¤T¬q61~90¸¹,41.17,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,019,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991222,322.71,4,2,3,¦³,¦³,39800000,123331,©Y¹D¥­­±,46.28,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¤Cµó91~120¸¹,10.29,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940215,109.58,2,1,1,¦³,¦³,9000000,82132,©Y¹D¥­­±,21.35,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖÁpµó15«Ñ1~30¸¹,3.84,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830908,21.61,0,0,0,µL,¦³,880000,40722,,0.0,0
«n¤Ù°Ï,¤g¦a,Â×¼Ö¬q301~330¦a¸¹,17.86,¨ä¥L,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,900000,50392,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¥|¬q1261~1290¸¹,5.34,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990112,78.28,1,1,1,¦³,¦³,5000000,63873,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤u·~°Ï¤@¸ô58«Ñ1~30¸¹,12.68,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940818,134.76999999999998,3,2,2,¦³,¦³,7000000,51940,©Y¹D¾÷±ñ,16.71,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¥Û¨½«C®ü¸ô¤G¬q181~210¸¹,22.69,°Ó,,,10301,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,025,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000112,315.75,4,2,3,¦³,¦³,28500000,90261,©Y¹D¥­­±,40.04,0
«n¤Ù°Ï,¤g¦a,·s´I¬q661~690¦a¸¹,364.53,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,34735152,95287,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¥Û¸ô181«Ñ1~30¸¹,11.31,°Ó,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961012,121.08,2,2,2,¦³,¦³,8550000,70614,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,¤g¦a,¥Ã´I¬q1~30¦a¸¹,217.29,¦í,,,10303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40450000,186157,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¶iµó271~300¸¹,13.7,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,018,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830407,171.28,3,2,2,¦³,¦³,10600000,61887,©Y¹D¾÷±ñ,0.0,0
«n¤Ù°Ï,¤g¦a,·¬¿³¬q121~150¦a¸¹,165.32,¹A,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,27220,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¦wµó130«Ñ1~30¸¹,6.58,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830328,34.09,1,0,1,¦³,¦³,1360000,39894,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Qµó151~180¸¹,25.31,¦í,,,10212,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841208,102.02000000000001,0,0,0,µL,¦³,13000000,127426,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï³{¤j¸ô31~60¸¹,39.18,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940704,187.0,3,2,2,¦³,¦³,10350000,55348,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ±jµó121~150¸¹,4.24,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,019,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840121,52.38,1,0,1,¦³,¦³,1800000,34364,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¥|¬q1141~1170¸¹,7.84,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951113,61.09,2,2,1,¦³,¦³,3970000,64986,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï«n¬üµó31~60¸¹,23.82,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710309,76.47999999999999,2,1,1,¦³,µL,490100,6408,,0.0,0
¦è¤Ù°Ï,¤g¦a,ºÖ¶¶¬q121~150¦a¸¹,1476.63,¦í,,,10302,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,213066360,144292,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤G¬q271~300¸¹,4.4,¦í,,,10302,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840420,26.28,1,1,1,¦³,¦³,1330000,50609,,0.0,0
¦è¤Ù°Ï,¤g¦a,ºÖ¶¶¬q121~150¦a¸¹,1476.63,¦í,,,10302,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,213066360,144292,,0.0,0
Â×­ì°Ï,¤g¦a,®v½d¬q601~630¦a¸¹,39.75,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1089150,27400,,0.0,0
